Price,Adj Close,Close,High,Low,Open,Volume,Body_Size,Upper_Wick,Lower_Wick,Candle_Type,Doji,Hammer,Inverted Hammer,Shooting Star,Engulfing,Morning Star,Evening Star,Dragonfly Doji,Gravestone Doji,Marubozu,Spinning Top,RSI_14,SMA_10,SMA_50,EMA_10,EMA_50,Upper_Band,Middle_Band,Lower_Band,ATR_14,STDDEV_14,MACD,MACD_Signal,ROC
2023-03-22 17:30:00+00:00,4014.5400390625,4014.5400390625,4031.429931640625,3996.429931640625,3997.169921875,317255000.0,17.3701171875,16.889892578125,0.739990234375,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,66.26281539234884,3997.7760009765625,3932.9973974609375,3995.4772136972438,3938.347006245087,4030.992181481669,3973.7924926757814,3916.592803869894,20.157897128690685,19.67235495550505,22.57695445735726,21.147446607352492,0.007559473594170262
2023-03-22 18:30:00+00:00,4004.5,4004.5,4039.489990234375,3972.81005859375,4014.4599609375,506170000.0,9.9599609375,25.030029296875,31.68994140625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.79028089305862,4000.14599609375,3935.336396484375,3997.117720297745,3940.9412412942993,4030.402493784598,3978.193994140625,3925.985494496652,23.48089959382885,15.95528677611195,21.915938155608274,21.301144917003647,0.005953564831484524
2023-03-22 19:30:00+00:00,3936.52001953125,3936.52001953125,4006.280029296875,3936.340087890625,4004.5400390625,463264000.0,68.02001953125,1.739990234375,0.179931640625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,41.40971078236266,3995.322998046875,3936.8073974609374,3986.0999565220186,3940.7678600486897,4030.6616284533493,3978.0694946289063,3925.4773608044634,26.799402580430357,18.8055452472899,15.725389184872256,20.18599377057737,-0.012103640245623942
2023-03-23 13:30:00+00:00,3982.050048828125,3982.050048828125,3987.330078125,3959.2099609375,3959.2099609375,0.0,22.840087890625,5.280029296875,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.669679458327465,3994.9489990234374,3939.33759765625,3985.363609668583,3942.3867694125893,4030.985257548455,3979.38349609375,3927.781734639045,28.51444943852462,18.704383221986575,14.328062394617518,19.0144074953854,-0.0009383309702020043
2023-03-23 14:30:00+00:00,3994.340087890625,3994.340087890625,4007.659912109375,3979.02001953125,3982.06005859375,313659161.0,12.280029296875,13.31982421875,3.0400390625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.17395428042663,3994.6170166015627,3940.715,3986.9956966180453,3944.4241544509437,4029.7570567383023,3982.456005859375,3935.154954980448,28.52340966278179,18.598851145802044,14.05040990701491,18.0216079777113,-0.0008304418814351536
2023-03-23 15:30:00+00:00,3991.280029296875,3991.280029296875,4001.110107421875,3986.580078125,3994.35009765625,276213203.0,3.070068359375,6.760009765625,4.699951171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,54.402127947719606,3993.5040283203125,3941.857802734375,3987.774666196014,3946.2616397390193,4029.382759216086,3984.5855102539062,3939.7882612917265,27.52388249378845,18.321223845161704,13.428650037089483,17.103016389586937,-0.0027807953350371
2023-03-23 16:30:00+00:00,3967.89990234375,3967.89990234375,3994.68994140625,3963.159912109375,3991.280029296875,272289000.0,23.380126953125,3.409912109375,4.739990234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.786631928826026,3988.991015625,3942.82580078125,3984.1610727683296,3947.110199056852,4027.508474510376,3985.724011230469,3943.939547950562,27.81003583686606,19.36454762906547,10.923401834624201,15.86709347859439,-0.011245898142713942
2023-03-23 17:30:00+00:00,3943.2900390625,3943.2900390625,3976.14990234375,3943.2900390625,3967.8701171875,266636000.0,24.580078125,8.27978515625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.676131591256365,3982.9340087890623,3943.7014013671874,3976.729975730906,3946.960388860995,4027.799951190617,3985.6250122070314,3943.450073223446,28.170737797179196,23.08329038527328,6.872937347754032,14.068262252426319,-0.015127918242472428
2023-03-23 18:30:00+00:00,3933.030029296875,3933.030029296875,3960.820068359375,3919.050048828125,3943.219970703125,431994000.0,10.18994140625,17.60009765625,13.97998046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,41.714260836090524,3976.460009765625,3944.4330029296875,3968.7845309247186,3946.414100250637,4030.4150493760103,3984.735009765625,3939.0549701552395,29.142115063898537,27.020879862006343,2.8027101206380394,11.815151826068663,-0.016194025648820578
2023-03-23 19:30:00+00:00,3947.7900390625,3947.7900390625,3963.5400390625,3927.6201171875,3933.10009765625,420737000.0,14.68994140625,15.75,5.47998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.506489919250335,3971.5240234375,3945.6938037109376,3964.9673505861333,3946.468058635416,4031.5617107391836,3983.144006347656,3934.7263019561287,29.626244121834358,28.062654442544048,0.7592826149343637,9.603977983841803,-0.012348764616585328
2023-03-24 13:30:00+00:00,3938.639892578125,3938.639892578125,3940.1298828125,3909.159912109375,3939.2099609375,0.0,0.570068359375,0.919921875,29.47998046875,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,43.612116861131504,3963.9340087890623,3946.0726025390627,3960.1805400392227,3946.1610717312087,4033.0001256911705,3980.8550048828124,3928.7098840744543,30.26937860978369,28.441039598796177,-1.5802723596834767,7.367127915136747,-0.018906311992369532
2023-03-24 14:30:00+00:00,3922.8701171875,3922.8701171875,3943.330078125,3914.239990234375,3938.7900390625,330861870.0,15.919921875,4.5400390625,8.630126953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.48416874187718,3955.7710205078124,3947.273203125,3953.396826793455,3945.2477009647887,4035.9067929215416,3977.9585083007814,3920.010223680021,30.185143558415213,30.203320674970367,-4.653236005035524,4.963055131102292,-0.020384538097765015
2023-03-24 15:30:00+00:00,3937.820068359375,3937.820068359375,3954.1298828125,3918.989990234375,3922.719970703125,304586427.0,15.10009765625,16.309814453125,3.72998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.54480040417074,3955.901025390625,3948.7484033203127,3950.5646888963497,3944.9564212547725,4036.018745664036,3975.61201171875,3915.2052777734643,30.539054202680198,30.127928508011557,-5.8152115766570205,2.8074017895504295,0.0003302533256975043
2023-03-24 16:30:00+00:00,3950.43994140625,3950.43994140625,3955.110107421875,3936.68994140625,3937.820068359375,234323000.0,12.619873046875,4.670166015625,1.130126953125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.783486513089166,3952.7400146484374,3950.7716015625,3950.5420075345132,3945.171461260713,4035.0203630909973,3973.8445068359374,3912.6686505808775,29.673419332176255,28.96019752857954,-5.652607561206423,1.115399919399059,-0.0079381492031165
2023-03-24 17:30:00+00:00,3956.18994140625,3956.18994140625,3960.199951171875,3945.330078125,3950.47998046875,229383000.0,5.7099609375,4.010009765625,5.14990234375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.238146846062115,3948.925,3952.5983984375,3951.5689046021016,3945.603558521322,4032.3861040630327,3971.7710083007814,3911.15591253853,28.61602316894045,24.99555197492421,-5.0021046139308964,-0.10810098726693229,-0.009551051148607066
2023-03-24 18:30:00+00:00,3969.320068359375,3969.320068359375,3971.669921875,3955.639892578125,3956.179931640625,265754000.0,13.14013671875,2.349853515625,0.5400390625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,52.492759400566044,3946.72900390625,3954.279599609375,3954.7963889216057,3946.5336177306576,4029.0800081458865,3970.1165161132812,3911.153024080676,27.717023606650063,21.708362706438553,-3.3880297317546137,-0.7640867361644685,-0.005501984520331585
2023-03-24 19:30:00+00:00,3971.35009765625,3971.35009765625,3972.739990234375,3959.199951171875,3969.31005859375,361818000.0,2.0400390625,1.389892578125,10.110107421875,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,52.99455638420035,3947.0740234375,3955.9418017578123,3957.8061541460866,3947.5068130218574,4023.6320847058214,3968.03251953125,3912.4329543566782,26.70438185349649,21.42985322673846,-1.9228914644095312,-0.995847681813481,0.0008695268019392441
2023-03-27 13:30:00+00:00,3986.239990234375,3986.239990234375,4003.830078125,3982.929931640625,3982.929931640625,0.0,3.31005859375,17.590087890625,0.0,1,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.614384478234825,3951.3690185546875,3957.805400390625,3962.9759425257753,3949.0257611478387,4020.982602731708,3967.151513671875,3913.3204246120417,27.116924611728884,21.795452344776535,0.4347198790806033,-0.7097341696346642,0.010891907708134542
2023-03-27 14:30:00+00:00,3980.6201171875,3980.6201171875,3987.0400390625,3973.31005859375,3986.219970703125,282582059.0,5.599853515625,0.820068359375,7.31005859375,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8960775982727,3956.12802734375,3959.8464013671874,3966.1839742824527,3950.264755502335,4018.67366186941,3966.2940185546877,3913.9143752399655,26.16071431580182,20.39829659668987,1.8285882398527065,-0.20206968773719003,0.0121001079412386
2023-03-27 15:30:00+00:00,3982.449951171875,3982.449951171875,3982.9599609375,3970.489990234375,3980.669921875,245524214.0,1.780029296875,0.510009765625,10.179931640625,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,55.37104145128566,3959.5940185546874,3960.8918017578126,3969.141424625984,3951.5269200383955,4016.5810933472217,3965.5590209960938,3914.536948644966,25.182804057753476,19.439905102491597,3.045781396021539,0.44750052901455584,0.008779573322396306
2023-03-27 16:30:00+00:00,3984.68994140625,3984.68994140625,3985.169921875,3975.27001953125,3982.4599609375,213494000.0,2.22998046875,0.47998046875,7.18994140625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.98211646166441,3964.1990234375,3961.815400390625,3971.9684276769417,3952.8274306802723,4010.8394995619883,3964.066516113281,3917.293532664574,24.09116822103894,20.602761359859166,4.143401677858947,1.186680758783434,0.01169186574149634
2023-03-27 17:30:00+00:00,3988.739990234375,3988.739990234375,3990.719970703125,3978.85009765625,3984.669921875,221204000.0,4.070068359375,1.97998046875,5.81982421875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.125201860622646,3970.7860107421875,3962.5485986328126,3975.017802687384,3954.2357663490607,4007.7758295079957,3963.278515625,3918.7812017420047,23.21821856574152,21.664295209383837,5.279223153589555,2.0051892377446583,0.016791244950546663
2023-03-27 18:30:00+00:00,3991.27001953125,3991.27001953125,3997.239990234375,3987.10009765625,3988.780029296875,247296000.0,2.489990234375,5.969970703125,1.679931640625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.86137481284632,3976.131005859375,3963.4231982421875,3977.9727512044506,3955.6880900032643,4010.327828422001,3966.016015625,3921.704202827999,22.284052423768912,21.53760460605668,6.310775385851684,2.8663064673660634,0.013573487422990357
2023-03-27 19:30:00+00:00,3977.530029296875,3977.530029296875,3992.919921875,3973.43994140625,3991.419921875,342836000.0,13.889892578125,1.5,4.090087890625,0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5811390335418,3978.8400146484373,3963.766396484375,3977.892256312164,3956.5446366422293,4009.8176071968187,3965.7900146484376,3921.7624221000565,22.08376156983899,21.210627291713514,5.950986313960129,3.4832424366848764,0.006857486328720558
2023-03-28 13:30:00+00:00,3973.010009765625,3973.010009765625,3979.199951171875,3964.550048828125,3974.1298828125,0.0,1.119873046875,5.070068359375,8.4599609375,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,50.93443837319758,3980.522021484375,3964.0323974609373,3977.0045751218845,3957.190337549029,4006.928765305438,3964.7235107421875,3922.518256178937,21.552771625118346,19.721416970505636,5.2407114225047735,3.8347362338488558,0.004251582610666113
2023-03-28 14:30:00+00:00,3972.820068359375,3972.820068359375,3973.550048828125,3960.010009765625,3972.9599609375,246179048.0,0.139892578125,0.590087890625,12.81005859375,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,50.86235333358837,3980.872021484375,3964.9485986328127,3976.243755710519,3957.803268169043,4004.4199283073835,3963.8005126953126,3923.1810970832416,20.980433584931323,14.896843371286199,4.609353017332978,3.9896595905456804,0.0008817631079689279
2023-03-28 15:30:00+00:00,3968.85009765625,3968.85009765625,3976.419921875,3967.179931640625,3972.320068359375,193087475.0,3.469970703125,4.099853515625,1.670166015625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.292122591501645,3980.622021484375,3966.10580078125,3974.8994542461064,3958.236477168541,4004.4887232240767,3963.8480224609375,3923.2073216977983,20.14183048846301,11.387550356679785,3.745477937050964,3.940823259846737,-0.0006295088417098787
2023-03-28 16:30:00+00:00,3963.639892578125,3963.639892578125,3971.06005859375,3962.6298828125,3968.85009765625,184232943.0,5.210205078125,2.2099609375,1.010009765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.23126127296329,3978.36201171875,3966.93080078125,3972.8522612155643,3958.448375812054,4004.4004101088685,3964.865515136719,3925.330620164569,19.305283723662082,9.718318480198562,2.6103403273259573,3.674726673342581,-0.005669527602857952
2023-03-28 17:30:00+00:00,3957.580078125,3957.580078125,3965.010009765625,3951.530029296875,3963.639892578125,200737000.0,6.059814453125,1.3701171875,6.050048828125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.88096492602797,3976.0580078125,3967.5948046875,3970.0755006536438,3958.4143249223657,4003.037526753961,3966.093017578125,3929.148508402289,18.889190634025503,9.5184664624815,1.2078360291179706,3.181348544497659,-0.00578805271144007
2023-03-28 18:30:00+00:00,3961.070068359375,3961.070068359375,3967.169921875,3954.969970703125,3957.639892578125,217200000.0,3.43017578125,6.099853515625,2.669921875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.53118995495471,3973.92001953125,3968.6866064453125,3968.438149327413,3958.518471723817,4002.8288829499575,3966.7570190429688,3930.68515513598,18.41138781530047,10.16535067559373,0.37364714147952327,2.619808263894032,-0.005368525172854654
2023-03-28 19:30:00+00:00,3971.330078125,3971.330078125,3971.929931640625,3958.43994140625,3961.06005859375,304169000.0,10.27001953125,0.599853515625,2.6201171875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.16054625098605,3972.584033203125,3969.66041015625,3968.963954563338,3959.020887661118,4002.10444716701,3968.3915283203123,3934.6786094736144,18.059859416662935,10.16596447448981,0.5342845795730682,2.202703527029839,-0.0033527987064747946
2023-03-29 13:30:00+00:00,4009.300048828125,4009.300048828125,4017.169921875,3999.530029296875,3999.530029296875,0.0,9.77001953125,7.869873046875,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.68981492465223,3974.6400390625,3971.51701171875,3976.2977898842087,3960.992619471589,4004.051837930986,3972.713024902344,3941.374211873702,20.0441440119013,13.165461811592571,3.6829949409548135,2.498761809814834,0.005154524647905643
2023-03-29 14:30:00+00:00,4007.909912109375,4007.909912109375,4010.719970703125,4001.989990234375,4009.340087890625,252617612.0,1.43017578125,1.3798828125,5.919921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.05205662751081,3976.3040283203127,3972.895009765625,3982.0454484706024,3962.832513300522,4006.832151345998,3976.2175170898436,3945.602882833689,19.235989473104777,15.345146317786753,5.997067708735813,3.1984229895990297,0.004169072124085268
2023-03-29 15:30:00+00:00,4013.860107421875,4013.860107421875,4015.93994140625,4007.7099609375,4007.93994140625,222579961.0,5.920166015625,2.079833984375,0.22998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.68224435031097,3979.9370361328124,3974.0568115234373,3987.8299319162884,3964.833595422928,4011.754107353674,3979.388525390625,3947.022943427576,18.44984597279372,17.749609269728325,8.216404486669944,4.202019289013212,0.009133828747340023
2023-03-29 16:30:00+00:00,4018.590087890625,4018.590087890625,4018.830078125,4009.889892578125,4013.8701171875,179245025.0,4.719970703125,0.239990234375,3.980224609375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9676839186773,3984.4950439453123,3975.7708154296874,3993.422687547986,3966.9416931667593,4017.269297288217,3982.5085327148436,3947.7477681414703,17.770584513799527,20.16217317984959,10.238887247667662,5.409392880744102,0.011472429722795703
2023-03-29 17:30:00+00:00,4013.18994140625,4013.18994140625,4018.610107421875,4007.320068359375,4018.56005859375,185750000.0,5.3701171875,0.050048828125,5.869873046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.14209841317917,3988.53203125,3977.0608154296874,3997.016733704034,3968.7553499604646,4021.3428198295046,3984.7020263671875,3948.0612329048704,17.307688410135274,21.513807968266764,11.275990121517225,6.582712328898727,0.010161515586470101
2023-03-29 18:30:00+00:00,4027.179931640625,4027.179931640625,4027.68994140625,4012.780029296875,4013.2099609375,278630000.0,13.969970703125,0.510009765625,0.429931640625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,67.07650876056127,3994.3650146484374,3978.70181640625,4002.5009515106867,3971.046510026353,4027.9484031750544,3987.493518066406,3947.0386329577577,17.136418674366684,24.01858540176472,13.076044413212458,7.881378745761473,0.014696910326449689
2023-03-29 19:30:00+00:00,4027.39990234375,4027.39990234375,4030.590087890625,4022.639892578125,4027.14990234375,354366000.0,0.25,3.190185546875,4.510009765625,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,67.1359109921569,4000.741015625,3980.3444140625,4007.0280334803347,3973.2564469799768,4033.572485722807,3989.551513671875,3945.530541620943,16.48025986280478,25.793245110568698,14.354876129026707,9.17607822241452,0.01608622667387493
2023-03-30 13:30:00+00:00,4053.0,4053.0,4057.85009765625,4042.919921875,4046.739990234375,0.0,6.260009765625,4.85009765625,3.820068359375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.19689853555114,4010.2830078125,3982.3878125,4015.3865728475466,3976.3836451376246,4044.887483949796,3993.1705078125,3941.453531675204,17.478112394925866,29.57239271815873,17.23539450996077,10.78794147992377,0.024110673692345732
2023-03-30 14:30:00+00:00,4049.25,4049.25,4056.360107421875,4046.4599609375,4052.969970703125,269682065.0,3.719970703125,3.39013671875,2.7900390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1275484814737,4019.1010009765623,3983.7806103515627,4021.543559602538,3979.2411492498745,4053.396527669534,3996.5105102539064,3939.624492838279,16.936829115600805,31.495143682726507,18.996650853884148,12.429683354715845,0.022261643979741064
2023-03-30 15:30:00+00:00,4042.429931640625,4042.429931640625,4049.429931640625,4041.47998046875,4049.2099609375,207848326.0,6.780029296875,0.219970703125,0.949951171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,67.39576829195889,4026.210986328125,3984.940810546875,4025.3410817912813,3981.7191407161786,4059.367947443014,3999.397509765625,3939.4270720882355,16.294909262477535,31.495383760269743,19.61601546100883,13.866949775974442,0.017903284823203025
2023-03-30 16:30:00+00:00,4038.679931640625,4038.679931640625,4042.43994140625,4035.010009765625,4042.43994140625,191566998.0,3.760009765625,0.0,3.669921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.36504385580592,4029.148974609375,3986.098408203125,4027.7663272184345,3983.9528972230196,4064.002627133466,4001.8945068359376,3939.7863865384093,15.661696575202354,29.783345801346737,19.57858299694999,15.009276420169552,0.007327933169054638
2023-03-30 17:30:00+00:00,4045.47998046875,4045.47998046875,4045.75,4032.10009765625,4038.68994140625,192049000.0,6.7900390625,0.27001953125,6.58984375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.28976357714706,4032.9059814453126,3987.3130078125,4030.9869914457645,3986.3657240169696,4069.29962725987,4004.6050048828124,3939.910382505755,15.517996987241473,26.376718010784916,19.868591850464327,15.981139506228507,0.009373980249870876
2023-03-30 18:30:00+00:00,4049.179931640625,4049.179931640625,4050.110107421875,4043.18994140625,4045.4599609375,206490000.0,3.719970703125,0.93017578125,2.27001953125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3213098522742,4036.4379638671876,3988.5808056640626,4034.294798753921,3988.829026276721,4074.4055567364635,4008.1875,3941.9694432635365,14.903866203554582,21.681437270115723,20.164536865071568,16.81781897799712,0.00879946566982777
2023-03-30 19:30:00+00:00,4050.39990234375,4050.39990234375,4051.909912109375,4047.35009765625,4049.070068359375,301024000.0,1.329833984375,1.510009765625,1.719970703125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.6721215842568,4039.6189453125,3989.63560546875,4037.222999406617,3991.2435704362124,4078.6439700948845,4012.056994628906,3945.4700191629277,14.165005364238183,16.27831010476603,20.263926925596024,17.507040567516903,0.00791566538447869
2023-03-31 13:30:00+00:00,4071.1201171875,4071.1201171875,4073.909912109375,4056.179931640625,4056.179931640625,0.0,14.940185546875,2.789794921875,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.94883571352787,4045.411962890625,3991.0098095703124,4043.386111730414,3994.3759840343023,4085.7250298642293,4016.9719970703127,3948.218964276396,14.832505678622956,17.87031474062377,21.763763320373528,18.35838511808823,0.014434944925868836
2023-03-31 14:30:00+00:00,4081.580078125,4081.580078125,4084.659912109375,4070.5,4071.06005859375,255546252.0,10.52001953125,3.079833984375,0.56005859375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.13422410543453,4050.8519775390623,3992.380810546875,4050.3304692567026,3997.795752430016,4093.118044527088,4022.60849609375,3952.0989476604123,14.784463280819532,19.517537779658028,23.525241558357266,19.391756406142036,0.01350824830471705
